Date,AAPL,JNJ,MSFT
2023-12-12,192.5306854248047,144.24603271484375,367.2445983886719
2023-12-13,195.74429321289062,144.91574096679688,367.23480224609375
2023-12-14,195.89259338378906,145.9203643798828,358.9556579589844
2023-12-15,195.35865783691406,144.32974243164062,363.66424560546875
2023-12-18,193.69744873046875,144.59019470214844,365.547607421875
2023-12-19,194.7357177734375,145.53900146484375,366.14593505859375
2023-12-20,192.6493377685547,142.5716552734375,363.55621337890625
2023-12-21,192.50100708007812,144.0320281982422,366.42059326171875
2023-12-22,191.43309020996094,144.60879516601562,367.4407958984375
2023-12-26,190.88922119140625,145.24131774902344,367.5192565917969
2023-12-27,190.98812866210938,145.43667602539062,366.9404602050781
2023-12-28,191.41329956054688,145.65060424804688,368.1274719238281
2023-12-29,190.3750762939453,145.79945373535156,368.87298583984375
2024-01-02,183.56216430664062,148.8040008544922,363.80145263671875
2024-01-03,182.18775939941406,149.7341766357422,363.53668212890625
2024-01-04,179.87396240234375,149.41793823242188,360.9273681640625
2024-01-05,179.15211486816406,149.88302612304688,360.740966796875
2024-01-08,183.4830780029297,150.25509643554688,367.5487060546875
2024-01-09,183.06777954101562,150.34812927246094,368.6277160644531
2024-01-10,184.10604858398438,150.57131958007812,375.47467041015625
2024-01-11,183.51272583007812,149.90162658691406,377.29925537109375
2024-01-12,183.83905029296875,151.05506896972656,381.0660705566406
2024-01-16,181.57467651367188,149.3155975341797,382.8317565917969
2024-01-17,180.6352996826172,149.23184204101562,382.0469970703125
2024-01-18,186.5187225341797,149.9574432373047,386.3631286621094
2024-01-19,189.41590881347656,150.3946075439453,391.0716552734375
2024-01-22,191.7198486328125,151.12948608398438,388.952880859375
2024-01-23,192.99539184570312,148.6551513671875,391.2972717285156
2024-01-24,192.32301330566406,147.86451721191406,394.8875732421875
2024-01-25,191.9967041015625,148.42257690429688,397.15350341796875
2024-01-26,190.26629638671875,148.36679077148438,396.2314147949219
2024-01-29,189.58401489257812,148.236572265625,401.91107177734375
2024-01-30,185.93531799316406,147.68775939941406,400.8025817871094
2024-01-31,182.33607482910156,147.8086700439453,390.00244140625
2024-02-01,184.76852416992188,147.30636596679688,396.08428955078125
2024-02-02,183.7698211669922,145.67852783203125,403.3824768066406
2024-02-05,185.57936096191406,144.92507934570312,397.9186096191406
2024-02-06,187.1811981201172,147.0272979736328,397.7616882324219
2024-02-07,187.2899932861328,146.952880859375,406.15850830078125
2024-02-08,186.21221923828125,145.48318481445312,406.2174072265625
2024-02-09,186.9745635986328,145.81805419921875,412.53460693359375
2024-02-12,185.29141235351562,146.8319549560547,407.3454895019531
2024-02-13,183.2023468017578,145.54830932617188,398.5758361816406
2024-02-14,182.3212127685547,144.86924743652344,402.42828369140625
2024-02-15,182.03411865234375,146.89707946777344,399.54876708984375
2024-02-16,180.49948120117188,146.7283935546875,397.0918884277344
2024-02-20,179.75694274902344,147.9561767578125,395.8438720703125
2024-02-21,180.50938415527344,148.7247314453125,395.24432373046875
2024-02-22,182.5390167236328,150.3836669921875,404.551025390625
2024-02-23,180.7073974609375,151.6864776611328,403.2635803222656
2024-02-26,179.3609161376953,150.70236206054688,400.5118408203125
2024-02-27,180.8163299560547,150.8804168701172,400.4529113769531
2024-02-28,179.61831665039062,151.4146728515625,400.68878173828125
2024-02-29,178.95498657226562,151.25535583496094,406.5067443847656
2024-03-01,177.8758087158203,151.9488983154297,408.3346252441406
2024-03-04,173.36111450195312,149.81198120117188,407.76458740234375
2024-03-05,168.4305419921875,149.93380737304688,395.7061767578125
2024-03-06,167.44049072265625,149.34332275390625,395.1558532714844
2024-03-07,167.32167053222656,148.90281677246094,402.08428955078125
2024-03-08,169.0344696044922,149.51206970214844,399.21466064453125
2024-03-11,171.034423828125,151.11474609375,397.5439758300781
2024-03-12,171.5096893310547,152.53001403808594,408.118408203125
2024-03-13,169.43051147460938,150.992919921875,407.9415283203125
2024-03-14,171.28192138671875,149.22149658203125,417.88702392578125
2024-03-15,170.90573120117188,148.256103515625,409.2387390136719
2024-03-18,171.9947967529297,146.92520141601562,410.1231994628906
2024-03-19,174.33132934570312,146.4097137451172,414.1427001953125
2024-03-20,176.8956298828125,145.98793029785156,417.89678955078125
2024-03-21,169.6681365966797,145.9785614013672,421.96539306640625
2024-03-22,170.56910705566406,145.49114990234375,421.3463439941406
2024-03-25,169.1533203125,145.48178100585938,415.5676574707031
2024-03-26,168.0246124267578,145.99729919433594,414.3785095214844
2024-03-27,171.58888244628906,148.0499267578125,414.1623229980469
2024-03-28,169.7770233154297,148.26548767089844,413.464599609375
2024-04-01,168.34144592285156,147.88119506835938,417.2481994628906
2024-04-02,167.16323852539062,147.83432006835938,414.1722106933594
2024-04-03,167.9652099609375,144.58201599121094,413.1992492675781
2024-04-04,167.14344787597656,142.93247985839844,410.6735534667969
2024-04-05,167.89590454101562,142.829345703125,418.18182373046875
2024-04-08,166.7771453857422,142.07955932617188,417.26788330078125
2024-04-09,167.98501586914062,142.73562622070312,418.9286804199219
2024-04-10,166.11378479003906,140.77674865722656,415.9608154296875
2024-04-11,173.3016815185547,139.45521545410156,420.55029296875
